array,Year,Julian Day,Time,Logger Battery Voltage,Net Radiometer,Incoming Shortwave Radiation,Reflected Shortwave Radiation,Relative Humidity,Ambient Air Temperature,Barometric Pressure,Wind Direction,Wind Speed,Wind Speed at Rain Gauge,Precipitation (Tipping Bucket),Belfort Rain Gauge,Sonic Range Sensor for Snow Depth,Shallow Soil Temperature,Medium Depth Soil Temperature,Deep Soil Temperature,Shallow Soil Moisture,Medium Depth Soil Moisture,Deep Soil Moisture,Spare One,Spare Two,Spare Three
111,1998,102,1245,13.63,0.291,290.2,59.63,39.8,17.3,102.3,190.3,2.55,2.34,0,-4.603,-0.111,12.92,11.55,6.956,0.445,0.386,0.388,,,
111,1998,102,1300,13.62,0.342,1020,221.6,35.64,17.78,102.3,215.6,2.012,1.665,0,-4.602,-0.099,13.3,11.9,7.02,0.444,0.386,0.388,,,
111,1998,102,1315,13.62,0.325,560.4,118.6,32.89,17.54,102.2,204.6,2.377,1.963,0,-4.602,-0.106,13.54,12.19,7.09,0.444,0.386,0.388,,,
111,1998,102,1330,13.6,0.369,940,210.2,30.54,17.99,102.2,250.3,1.628,1.234,0,-4.602,-0.006,13.82,12.44,7.16,0.443,0.385,0.388,,,
111,1998,102,1345,13.59,0.345,692.1,156.3,29.2,18.11,102.2,196.8,2.167,1.912,0,-4.602,-0.007,14.03,12.67,7.24,0.442,0.385,0.388,,,
111,1998,102,1400,13.58,0.356,283.9,60.88,33.36,17.03,102.2,230.6,1.912,1.503,0,-4.602,-0.001,14.21,12.86,7.32,0.441,0.385,0.387,,,
111,1998,102,1415,13.6,0.432,932,212.7,35.24,18.16,102.2,241.5,2.022,1.562,0,-4.602,-0.108,14.28,13.02,7.41,0.44,0.385,0.387,,,
111,1998,102,1430,13.6,0.387,809,183.9,34.83,18.58,102.2,199.3,2.429,2.059,0,-4.602,-0.108,14.23,13.1,7.51,0.44,0.385,0.387,,,
111,1998,102,1445,13.59,0.336,235.3,49.58,33.69,17.35,102.2,191.4,2.341,1.872,0,-4.602,-0.001,14.31,13.17,7.61,0.441,0.384,0.387,,,
111,1998,102,1500,13.59,0.376,254.6,53.35,29.13,17.94,102.2,182.3,1.419,1.214,0,-4.602,-0.005,14.41,13.27,7.71,0.441,0.384,0.387,,,
111,1998,102,1515,13.6,0.4,542.3,128,30.07,17.67,102.2,238.3,2.147,1.527,0,-4.602,2.615,14.4,13.34,7.8,0.44,0.384,0.387,,,
111,1998,102,1530,13.6,0.371,237.1,48.33,31.48,17.46,102.2,239.8,1.821,1.392,0,-4.602,-0.002,14.35,13.36,7.9,0.44,0.384,0.387,,,
111,1998,102,1545,13.61,0.387,629.7,156.3,30.54,18.97,102.1,177.4,1.361,1.252,0,-4.603,-0.006,14.31,13.37,8,0.44,0.384,0.387,,,
111,1998,102,1600,13.59,0.383,596,148.1,35.64,18.78,102.1,197.5,2.576,2.283,0,-4.602,-0.112,14.31,13.38,8.1,0.44,0.384,0.387,,,
111,1998,102,1615,13.58,0.375,551,138.1,30.81,18.4,102.1,215.8,2.808,2.342,0,-4.602,-0.008,14.41,13.41,8.19,0.439,0.384,0.387,,,
111,1998,102,1630,13.58,0.369,397.5,101,38.32,18.09,102.2,222.7,3.057,2.444,0,-4.602,-0.097,14.52,13.48,8.29,0.44,0.384,0.387,,,
111,1998,102,1645,13.58,0.388,394.4,102.3,32.35,18,102.2,200.1,3.237,2.782,0,-4.602,-0.005,14.59,13.55,8.37,0.439,0.383,0.387,,,
111,1998,102,1700,13.58,0.392,281.5,73.4,34.77,17.64,102.2,196.2,2.773,2.49,0,-4.602,-0.004,14.56,13.58,8.46,0.439,0.383,0.387,,,
111,1998,102,1715,13.6,0.399,293.9,74.1,32.22,17.3,102.2,209.4,3.463,2.988,0,-4.602,-0.003,14.46,13.58,8.54,0.438,0.383,0.387,,,
111,1998,102,1730,13.61,0.383,255.2,60.25,36.04,17.1,102.2,219,3.403,2.713,0,-4.507,-0.003,14.3,13.52,8.63,0.438,0.383,0.387,,,
111,1998,102,1745,13.62,0.362,142.3,36.4,33.7,16.76,102.2,219.7,3.522,2.768,0,-4.507,-0.001,14.11,13.44,8.71,0.438,0.383,0.386,,,
111,1998,102,1800,13.63,0.336,135.4,34.52,35.71,16.31,102.1,219.2,3.91,3.022,0,-4.507,-0.003,13.91,13.34,8.79,0.439,0.383,0.386,,,
111,1998,102,1815,13.65,0.289,90.5,26.36,35.78,15.98,102.1,216.2,3.891,3.046,0,-4.507,-0.004,13.67,13.21,8.86,0.439,0.382,0.386,,,
111,1998,102,1830,13.51,0.223,35.58,7.53,34.97,15.47,102.1,202.6,2.832,2.385,0,-4.507,0.004,13.41,13.05,8.94,0.438,0.382,0.386,,,
111,1998,102,1845,13.24,0.144,14.98,3.139,37.19,14.91,102.1,204.7,2.276,1.968,0,-4.507,0.003,13.15,12.89,9,0.438,0.382,0.386,,,
111,1998,102,1900,13.2,0.036,0.624,-0.628,37.33,14.5,102.1,201.3,2.206,1.788,0,-4.508,0,12.89,12.72,9.07,0.438,0.382,0.386,,,
111,1998,102,1915,13.18,-0.098,-3.746,-1.883,43.17,13.95,102.1,208.5,1.627,1.318,0,-4.412,-0.002,12.63,12.54,9.13,0.438,0.382,0.386,,,
111,1998,102,1930,13.17,-0.25,-4.994,-1.884,40.89,13.45,102.1,200.2,1.192,0.965,0,-4.412,0.001,12.37,12.35,9.18,0.438,0.382,0.386,,,
111,1998,102,1945,13.16,-0.423,-4.37,-1.884,45.38,13.1,102.1,202.8,1.103,0.865,0,-4.412,0.001,12.12,12.16,9.23,0.438,0.382,0.386,,,
111,1998,102,2000,13.14,-0.606,-4.995,-1.256,44.38,12.57,102.1,191.4,1.113,0.967,0,-4.412,0.001,11.87,11.97,9.27,0.437,0.382,0.386,,,
111,1998,102,2015,13.13,-0.78,-4.371,-1.256,45.46,12.29,102.1,197,0.903,0.723,0,-4.413,0,11.64,11.78,9.3,0.438,0.382,0.386,,,
111,1998,102,2030,13.13,-0.95,-4.371,-1.256,43.31,12.05,102.1,179.5,1.064,0.912,0,-4.413,0.001,11.41,11.6,9.33,0.438,0.382,0.386,,,
111,1998,102,2045,13.11,-1.111,-4.371,-1.256,44.19,11.72,102.1,165.6,0.835,0.653,0,-4.413,0.004,11.18,11.41,9.35,0.438,0.382,0.386,,,
111,1998,102,2100,13.11,-1.255,-4.372,-1.884,44.53,11.33,102.1,166.9,0.459,0.269,0,-4.413,0.002,10.98,11.23,9.37,0.438,0.382,0.386,,,
111,1998,102,2115,13.09,-1.384,-4.372,-1.884,46.41,10.97,102.1,173.2,1.077,0.87,0,-4.413,0.003,10.77,11.06,9.38,0.438,0.382,0.386,,,
111,1998,102,2130,13.08,-1.503,-4.372,-1.884,46.47,10.83,102.1,169.8,0.855,0.667,0,-4.413,0.002,10.56,10.89,9.39,0.438,0.382,0.386,,,
111,1998,102,2145,13.08,-1.604,-4.372,-1.884,47.15,10.73,102.1,169.5,1.01,0.834,0,-4.414,0.002,10.37,10.72,9.4,0.438,0.382,0.386,,,
111,1998,102,2200,13.07,-1.694,-4.372,-1.884,45.41,10.57,102.1,168.5,0.479,0.255,0,-4.414,0.003,10.18,10.56,9.4,0.441,0.382,0.386,,,
111,1998,102,2215,13.06,-1.802,-5.622,-2.513,54.07,9.15,102.1,182,0,0,0,-4.414,0,10,10.4,9.39,0.443,0.381,0.386,,,
111,1998,102,2230,13.06,-1.901,-4.997,-2.513,62.13,7.67,102.1,182,0,0,0,-4.318,0.003,9.82,10.25,9.38,0.443,0.381,0.386,,,
111,1998,102,2245,13.05,-2.018,-4.997,-2.513,67.91,7.26,102.1,182,0,0,0,-4.318,0,9.64,10.09,9.37,0.442,0.381,0.386,,,
111,1998,102,2300,13.04,-2.13,-3.749,-1.257,71.7,7.39,102.1,197.8,0.027,0,0,-4.318,0,9.46,9.93,9.36,0.442,0.381,0.386,,,
111,1998,102,2315,13.02,-2.256,-3.749,-1.257,66.43,6.498,102.1,205.2,0,0,0,-4.318,0.002,9.29,9.78,9.34,0.442,0.381,0.386,,,
111,1998,102,2330,13.02,-2.345,-3.124,-0.628,63.95,6.649,102.1,205.2,0,0,0,-4.318,0.002,9.13,9.64,9.32,0.442,0.381,0.386,,,
111,1998,102,2345,13.01,-2.435,-3.749,-1.257,81.3,5.746,102.1,205.2,0,0,0,-4.319,0,8.97,9.49,9.3,0.443,0.381,0.386,,,
111,1998,102,2400,13,-2.505,-3.124,-0.628,73.6,5.338,102.1,205.2,0,0,0,-4.415,0.007,8.82,9.35,9.28,0.443,0.381,0.386,,,
111,1998,103,15,12.99,-2.563,-3.124,-0.628,74.8,5.669,102.1,205.2,0,0,0,-4.319,0.002,8.67,9.22,9.26,0.443,0.381,0.386,,,
111,1998,103,30,12.99,-2.614,-2.5,-0.628,70.1,6.001,102.1,203.5,0,0,0,-4.319,0.011,8.52,9.08,9.22,0.443,0.381,0.386,,,
111,1998,103,45,12.98,-2.645,-2.5,0,60.67,7.7,102.1,130.4,0.479,0.105,0,-4.32,0.005,8.38,8.96,9.2,0.443,0.381,0.386,,,
111,1998,103,100,12.97,-2.664,-2.5,0,57.72,8.15,102.1,130.1,0.738,0.32,0,-4.416,0.002,8.25,8.83,9.17,0.442,0.381,0.386,,,
111,1998,103,115,12.96,-2.68,-3.75,-1.257,61.48,6.821,102.2,173.9,0.078,0.053,0,-4.416,0.001,8.13,8.71,9.14,0.442,0.381,0.386,,,
111,1998,103,130,12.96,-2.677,-4.375,-2.514,70.8,4.647,102.2,285,0.037,0.007,0,-4.32,-0.001,8.01,8.6,9.11,0.443,0.381,0.386,,,
111,1998,103,145,12.95,-2.688,-3.75,-1.886,81.1,3.1,102.2,242.1,0.099,0.007,0,-4.32,0.003,7.89,8.49,9.07,0.443,0.381,0.386,,,
111,1998,103,200,12.95,-2.701,-3.75,-1.257,79.4,3.477,102.2,242.2,0.127,0.015,0,-4.224,0.005,7.78,8.38,9.04,0.443,0.381,0.386,,,
111,1998,103,215,12.94,-2.738,-3.75,-1.257,83.9,2.762,102.2,335.4,0,0,0,-4.224,0.007,7.66,8.28,9,0.444,0.381,0.385,,,
111,1998,103,230,12.94,-2.778,-3.125,0,84.3,2.904,102.2,335.3,0,0,0,-4.224,0.006,7.54,8.17,8.96,0.443,0.38,0.385,,,
111,1998,103,245,12.93,-2.824,-3.125,-0.629,87.2,2.848,102.2,335.3,0,0,0,-4.224,0.005,7.42,8.07,8.93,0.443,0.38,0.385,,,
111,1998,103,300,12.92,-2.86,-3.125,-0.629,89.4,2.631,102.2,335.3,0,0,0,-4.224,0.006,7.3,7.96,8.89,0.443,0.38,0.385,,,
111,1998,103,315,12.91,-2.895,-3.125,-0.629,89.4,1.945,102.2,335.3,0,0,0,-4.224,0.005,7.19,7.86,8.86,0.443,0.38,0.385,,,
111,1998,103,330,12.9,-2.925,-3.125,-0.629,88,1.952,102.2,335.3,0,0,0,-4.224,0.003,7.08,7.75,8.82,0.444,0.38,0.385,,,
111,1998,103,345,12.85,-2.938,-2.5,-0.629,92.4,1.756,102.2,335.3,0,0,0,-4.224,0.007,6.972,7.65,8.77,0.444,0.38,0.385,,,
111,1998,103,400,12.88,-2.957,-2.501,-0.629,90.4,1.551,102.1,284.1,0.252,0.216,0,-4.224,0.003,6.869,7.55,8.74,0.445,0.38,0.385,,,
111,1998,103,415,12.88,-2.979,-3.126,-0.629,94.1,1.222,102.1,346.6,0,0,0,-4.224,0.008,6.768,7.45,8.7,0.448,0.38,0.385,,,
111,1998,103,430,12.87,-2.99,-2.501,0,95.5,1.335,102.1,346.6,0,0,0,-4.224,0.009,6.667,7.35,8.66,0.448,0.38,0.385,,,
111,1998,103,445,12.87,-2.999,-2.501,0,94.3,1.597,102.1,346.5,0,0,0,-4.225,0.006,6.572,7.26,8.62,0.447,0.38,0.385,,,
111,1998,103,500,12.86,-3.014,-2.501,-0.629,93.4,1.081,102.1,346.5,0,0,0,-4.225,0.008,6.471,7.17,8.58,0.448,0.38,0.385,,,
111,1998,103,515,12.85,-3.023,-2.501,0,95.3,0.886,102.1,346.6,0,0,0,-4.225,0.008,6.376,7.08,8.54,0.445,0.38,0.385,,,
111,1998,103,530,12.85,-3.033,-1.25,0,96.3,0.792,102,346.6,0,0,0,-4.225,0.008,6.283,6.993,8.5,0.445,0.38,0.385,,,
111,1998,103,545,12.84,-3.041,5.627,2.515,95.4,0.874,102,345.2,0,0,0,-4.225,0.004,6.192,6.907,8.46,0.446,0.38,0.385,,,
111,1998,103,600,12.84,-3.046,22.51,11.32,95.4,1.025,102,314.8,0.024,0,0,-4.225,0.004,6.102,6.82,8.42,0.445,0.38,0.385,,,
111,1998,103,615,12.88,-3.038,41.26,20.12,76.2,4.393,102,217.5,0.349,0.137,0,-4.225,0.007,6.022,6.738,8.37,0.448,0.38,0.385,,,
111,1998,103,630,13.11,-3.017,84.4,30.81,65.4,6.638,102,129.7,1.817,1.56,0,-4.321,0.001,5.952,6.663,8.33,0.445,0.38,0.385,,,
111,1998,103,645,13.74,-3.004,118.2,32.69,63.04,6.983,102.1,135.2,2.217,2.006,0,-4.321,0.002,5.905,6.601,8.29,0.445,0.38,0.385,,,
111,1998,103,700,14.03,-2.946,156.9,37.72,62.03,7.43,102,127.7,2.411,2.144,0,-4.32,0.003,5.903,6.558,8.25,0.445,0.38,0.385,,,
111,1998,103,715,14,-2.856,241.2,57.2,58.73,8.08,102,130.9,2.355,2.113,0,-4.32,0.002,5.932,6.532,8.21,0.444,0.38,0.385,,,
111,1998,103,730,13.97,-2.747,236.2,59.08,56.78,8.46,102.1,135.4,2.791,2.52,0,-4.32,0.005,6.003,6.538,8.18,0.444,0.38,0.385,,,
111,1998,103,745,13.95,-2.622,285.6,71,57.04,8.75,102.1,136.3,2.892,2.628,0,-4.415,0.004,6.097,6.569,8.13,0.444,0.38,0.385,,,
111,1998,103,800,13.93,-2.464,371.7,90.5,52.07,9.44,102,141.3,3.073,2.812,0,-4.415,0.002,6.217,6.627,8.1,0.445,0.38,0.385,,,
111,1998,103,815,13.89,-2.3,429.8,103,48.03,10.28,102,144.8,3.358,3.146,0,-4.51,0.001,6.367,6.704,8.06,0.445,0.38,0.385,,,
111,1998,103,830,13.87,-2.121,476,111.8,50.58,11.12,102,144.9,3.198,3.065,0,-4.51,0.002,6.565,6.819,8.02,0.445,0.38,0.385,,,
111,1998,103,845,13.85,-1.933,461.6,106.2,48.63,11.1,102,135.7,3.598,3.349,0,-4.51,0.001,6.823,6.977,7.99,0.445,0.38,0.385,,,
111,1998,103,900,13.83,-1.726,396.6,90.5,45.07,11.61,102,136.4,3.744,3.511,0,-4.51,0.001,7.12,7.17,7.96,0.445,0.38,0.385,,,
111,1998,103,915,13.81,-1.541,360.4,82.3,46.88,11.84,102,145.2,3.168,3.003,0,-4.51,0.004,7.41,7.39,7.93,0.445,0.38,0.385,,,
111,1998,103,930,13.8,-1.374,563.9,126.2,44.26,12.71,102,144.8,3.034,2.844,0,-4.509,0,7.67,7.6,7.9,0.445,0.38,0.385,,,
111,1998,103,945,13.77,-1.232,533.9,117.4,43.72,13.14,101.9,131.1,3.177,2.951,0,-4.509,-0.003,7.92,7.8,7.88,0.446,0.38,0.385,,,
111,1998,103,1000,13.75,-1.037,617,134.4,37.87,14.2,101.9,135.4,2.973,2.77,0,-4.509,-0.001,8.22,8.02,7.87,0.445,0.38,0.385,,,
111,1998,103,1015,13.73,-0.833,648.8,139.4,37.8,15.32,101.9,151,2.931,2.839,0,-4.509,-0.001,8.57,8.28,7.86,0.445,0.38,0.385,,,
111,1998,103,1030,13.71,-0.615,750,160.7,36.93,15.86,101.9,138.3,3.235,2.992,0,-4.508,0,8.95,8.56,7.85,0.445,0.38,0.385,,,
111,1998,103,1045,13.69,-0.432,650,137.5,30.68,15.94,101.9,141.4,4.348,4.092,0,-4.508,0,9.34,8.87,7.85,0.445,0.379,0.385,,,
111,1998,103,1100,13.68,-0.261,724,153.2,31.08,16.61,101.9,152.1,4.375,4.123,0,-4.604,0.001,9.74,9.2,7.86,0.445,0.379,0.385,,,
111,1998,103,1115,13.67,-0.136,880,185.2,27.86,16.71,101.8,150.6,4.589,4.483,0,-4.604,0,10.11,9.51,7.87,0.444,0.379,0.385,,,
111,1998,103,1130,13.67,-0.04,940,198.4,27.46,17.04,101.8,151.9,4.342,4.123,0,-4.604,0,10.48,9.81,7.89,0.444,0.379,0.385,,,
111,1998,103,1145,13.66,0.023,635.5,135.6,24.84,17.18,101.8,147.2,4.953,4.713,0,-4.604,-0.001,10.82,10.11,7.91,0.443,0.379,0.385,,,
111,1998,103,1200,13.66,0.09,703,148.8,25.51,17.53,101.8,154,5.022,4.91,0,-4.603,-0.001,11.17,10.39,7.94,0.443,0.378,0.385,,,
111,1998,103,1215,13.66,0.136,673.5,141.9,22.89,18.05,101.8,160.2,4.58,4.407,0,-4.603,-0.102,11.43,10.65,7.97,0.442,0.378,0.385,,,
111,1998,103,1230,13.65,0.171,836,177,19.8,18.08,101.8,160.8,4.955,4.78,0,-4.603,-0.004,11.68,10.88,8.01,0.442,0.378,0.384,,,
111,1998,103,1245,13.65,0.203,387,81.6,23.63,18.07,101.8,152.3,5.068,4.989,0,-4.603,-0.003,11.97,11.11,8.05,0.44,0.377,0.384,,,
111,1998,103,1300,13.64,0.247,765,163.8,23.36,18.49,101.7,156,4.623,4.416,0,-4.603,-0.005,12.25,11.35,8.1,0.438,0.377,0.384,,,
111,1998,103,1315,13.64,0.251,814,173.9,26.92,18.36,101.7,171.4,5.018,4.867,0,-4.603,-0.09,12.45,11.56,8.15,0.437,0.377,0.384,,,
111,1998,103,1330,13.62,0.254,843,180.1,22.55,18.65,101.7,161.6,4.468,4.383,0,-4.603,0.003,12.65,11.74,8.2,0.438,0.377,0.384,,,
111,1998,103,1345,13.61,0.275,843,182.6,21.95,19.24,101.7,172.5,4.347,4.211,0,-4.603,-0.007,12.9,11.93,8.25,0.437,0.376,0.384,,,
111,1998,103,1400,13.6,0.299,824,180.1,21.01,19.38,101.7,158.3,4.484,4.347,0,-4.602,-0.005,13.16,12.13,8.31,0.437,0.376,0.384,,,
111,1998,103,1415,13.59,0.299,777,172.6,26.11,19.43,101.6,152.4,4.125,3.943,0,-4.602,-0.003,13.41,12.34,8.38,0.436,0.376,0.384,,,
111,1998,103,1430,13.58,0.313,716,158.8,20.87,19.07,101.6,155.7,4.265,4.141,0,-4.602,0,13.64,12.53,8.45,0.435,0.375,0.384,,,
111,1998,103,1445,13.58,0.315,635.9,143.1,25.24,19.47,101.6,156.2,4.447,4.272,0,-4.602,-0.004,13.81,12.72,8.52,0.435,0.375,0.384,,,
111,1998,103,1500,13.57,0.328,701,163.2,31.14,19.33,101.6,152.2,3.906,3.814,0,-4.602,-0.096,13.93,12.87,8.59,0.435,0.375,0.384,,,
111,1998,103,1515,13.57,0.329,512.3,119.2,30.94,18.83,101.6,135.2,4.33,4.066,0,-4.602,-0.098,14.06,13.01,8.66,0.434,0.375,0.383,,,
111,1998,103,1530,13.57,0.35,652.1,155.6,26.85,19,101.5,140.3,4.372,4.135,0,-4.602,-0.006,14.17,13.13,8.74,0.433,0.374,0.383,,,
111,1998,103,1545,13.57,0.36,368.2,87.2,27.45,18.4,101.5,137.6,5.353,5.049,0,-4.602,-0.001,14.21,13.23,8.82,0.433,0.374,0.383,,,
111,1998,103,1600,13.58,0.383,527.9,129.3,31.28,18.57,101.5,131.1,4.491,4.172,0,-4.602,-0.003,14.2,13.3,8.9,0.432,0.374,0.383,,,
111,1998,103,1615,13.58,0.366,341.3,82.8,29.87,18.21,101.5,126.3,4.723,4.347,0,-4.602,-0.097,14.13,13.33,8.98,0.432,0.374,0.383,,,
111,1998,103,1630,13.58,0.371,204.7,47.07,33.76,18.23,101.5,130.2,4.027,3.747,0,-4.602,-0.005,14.06,13.33,9.05,0.432,0.373,0.383,,,
111,1998,103,1645,13.59,0.389,188.5,43.31,31.01,17.82,101.4,128.7,4.18,3.892,0,-4.507,-0.001,13.98,13.32,9.13,0.433,0.373,0.383,,,
111,1998,103,1700,13.6,0.388,180.4,42.05,31.48,17.61,101.4,129.7,4.192,3.9,0,-4.507,-0.003,13.83,13.28,9.21,0.432,0.373,0.383,,,
111,1998,103,1715,13.62,0.369,124.2,28.25,34.7,17.02,101.4,127.4,4.635,4.217,0,-4.507,-0.002,13.65,13.21,9.28,0.432,0.373,0.383,,,
111,1998,103,1730,13.63,0.349,137.9,32.01,33.29,16.78,101.4,117.8,3.932,3.559,0,-4.507,-0.002,13.45,13.11,9.35,0.432,0.373,0.383,,,
111,1998,103,1745,13.64,0.277,106.1,23.85,36.99,15.81,101.4,102.1,4.517,4.084,0,-4.507,-0.004,13.25,12.99,9.41,0.432,0.373,0.383,,,
111,1998,103,1800,13.65,0.223,70.5,16.32,36.78,15.33,101.4,113.7,4.204,3.846,0,-4.507,-0.001,13.07,12.87,9.48,0.432,0.373,0.383,,,
111,1998,103,1815,13.36,0.142,26.21,5.649,36.78,14.65,101.4,108.7,4.593,4.186,0,-4.507,-0.001,12.9,12.75,9.53,0.432,0.373,0.382,,,
111,1998,103,1830,13.23,0.05,8.74,1.255,41.35,14.07,101.4,107,3.829,3.485,0,-4.507,-0.001,12.71,12.63,9.58,0.432,0.373,0.382,,,
111,1998,103,1845,13.2,-0.06,4.37,0.628,37.8,13.49,101.3,104.7,3.877,3.54,0,-4.508,0,12.52,12.49,9.63,0.432,0.373,0.382,,,
111,1998,103,1900,13.18,-0.175,0.624,0,41.83,13.08,101.3,103.1,4.157,3.797,0,-4.508,0,12.32,12.35,9.67,0.432,0.373,0.382,,,
111,1998,103,1915,13.16,-0.301,-0.624,-0.628,40.68,12.79,101.3,119.6,2.812,2.507,0,-4.508,-0.001,12.12,12.2,9.71,0.432,0.373,0.382,,,
111,1998,103,1930,13.16,-0.434,-1.249,-0.628,44.18,12.4,101.3,98.2,3.133,2.748,0,-4.412,0.002,11.93,12.05,9.75,0.432,0.373,0.382,,,
111,1998,103,1945,13.14,-0.559,-1.249,-0.628,42.5,12.12,101.3,92.8,3.542,3.12,0,-4.412,0.001,11.76,11.91,9.77,0.432,0.373,0.382,,,
111,1998,103,2000,13.13,-0.682,-1.873,-0.628,42.36,11.67,101.3,89.4,3.125,2.707,0,-4.412,0.002,11.6,11.77,9.8,0.432,0.373,0.382,,,
111,1998,103,2015,13.13,-0.787,-1.249,-0.628,42.77,11.55,101.3,96.6,3.171,2.825,0,-4.412,0,11.44,11.64,9.81,0.432,0.373,0.382,,,
111,1998,103,2030,13.12,-0.889,-1.249,0,43.24,11.32,101.3,102.5,3.779,3.478,0,-4.413,0.003,11.29,11.51,9.83,0.432,0.372,0.382,,,
111,1998,103,2045,13.11,-0.986,-1.249,-0.628,41.57,11.21,101.3,107.3,3.565,3.226,0,-4.413,0.001,11.13,11.38,9.84,0.432,0.372,0.382,,,
111,1998,103,2100,13.11,-1.073,-1.873,-0.628,42.17,11.09,101.3,110.4,3.379,3.097,0,-4.413,0.004,10.98,11.25,9.84,0.432,0.372,0.382,,,
111,1998,103,2115,13.1,-1.155,-2.498,-0.628,43.79,10.84,101.3,106.8,2.621,2.376,0,-4.413,0.002,10.83,11.13,9.85,0.432,0.372,0.382,,,
111,1998,103,2130,13.09,-1.237,-2.498,-0.628,46.68,10.51,101.3,104,2.135,1.914,0,-4.413,0.002,10.69,11,9.85,0.433,0.372,0.382,,,
111,1998,103,2145,13.08,-1.331,-3.747,-1.256,48.15,9.99,101.3,88.9,1.762,1.491,0,-4.413,0.003,10.54,10.88,9.84,0.432,0.372,0.382,,,
111,1998,103,2200,13.07,-1.418,-3.123,-0.628,51.38,9.7,101.3,80.4,1.707,1.293,0,-4.413,0.004,10.4,10.76,9.84,0.433,0.372,0.382,,,
111,1998,103,2215,13.07,-1.517,-3.123,-0.628,53.53,9.49,101.2,81,1.647,1.29,0,-4.413,0.001,10.26,10.64,9.83,0.433,0.372,0.382,,,
111,1998,103,2230,13.06,-1.612,-3.123,-0.628,50.91,9.56,101.2,89.9,1.712,1.417,0,-4.413,0.004,10.11,10.51,9.83,0.434,0.372,0.382,,,
111,1998,103,2245,13.04,-1.697,-2.498,-0.628,52.66,9.57,101.2,105.5,2.217,1.978,0,-4.414,0.002,9.98,10.39,9.81,0.433,0.372,0.382,,,
111,1998,103,2300,13.04,-1.765,-1.874,-0.628,53.53,9.45,101.2,92.5,1.889,1.627,0,-4.414,0.002,9.85,10.27,9.8,0.433,0.372,0.382,,,
111,1998,103,2315,13.03,-1.808,-1.874,-0.628,52.66,9.51,101.2,97.3,1.561,1.332,0,-4.414,0.006,9.73,10.16,9.79,0.433,0.372,0.382,,,
111,1998,103,2330,13.02,-1.845,-2.499,-0.628,53.87,9.44,101.2,88.9,1.803,1.502,0,-4.414,0.002,9.63,10.05,9.77,0.433,0.372,0.382,,,
111,1998,103,2345,13.02,-1.877,-2.499,-0.628,54.48,9.25,101.1,93.1,1.452,1.165,0,-4.414,0.003,9.53,9.96,9.75,0.433,0.372,0.382,,,
111,1998,103,2400,13.01,-1.898,-2.499,-0.628,55.55,9.05,101.1,87.2,1.47,1.162,0,-4.51,0.004,9.44,9.86,9.73,0.432,0.372,0.382,,,
111,1998,104,15,13,-1.941,-3.124,-0.628,54.41,8.97,101.1,78.3,1.045,0.649,0,-4.414,0.006,9.34,9.77,9.7,0.432,0.372,0.382,,,
111,1998,104,30,13,-1.978,-2.499,-0.628,56.83,8.69,101.1,78.4,1.102,0.662,0,-4.414,0.001,9.25,9.68,9.68,0.431,0.372,0.382,,,
111,1998,104,45,12.99,-2.015,-2.499,-0.628,58.3,8.91,101.1,98,0.932,0.683,0,-4.414,0,9.15,9.59,9.65,0.43,0.372,0.382,,,
111,1998,104,100,12.98,-2.054,-2.499,-0.628,55.62,8.83,101.1,115.3,0.662,0.319,0,-4.414,0.004,9.06,9.5,9.63,0.43,0.372,0.382,,,
111,1998,104,115,12.98,-2.087,-2.499,-0.628,54.14,8.99,101,136.2,0.608,0.434,0,-4.414,0.005,8.97,9.41,9.6,0.43,0.372,0.382,,,
111,1998,104,130,12.97,-2.127,-2.499,-1.256,57.77,8.44,101,138.3,0.051,0.02,0,-4.414,0.001,8.89,9.34,9.58,0.431,0.372,0.382,,,
111,1998,104,145,12.97,-2.16,-2.499,-1.257,57.83,8.03,101,79.1,0.027,0.051,0,-4.414,0.001,8.81,9.26,9.55,0.431,0.372,0.382,,,
111,1998,104,200,12.96,-2.19,-2.499,-0.628,60.18,8.06,101,90.8,0.144,0.04,0,-4.414,0.005,8.73,9.18,9.52,0.431,0.372,0.382,,,
111,1998,104,215,12.95,-2.224,-1.249,0,56.22,8.63,101,113.6,0.282,0.078,0,-4.414,0.007,8.65,9.11,9.5,0.431,0.372,0.382,,,
111,1998,104,230,12.94,-2.248,-0.625,0,56.49,8.95,100.9,135.8,0.285,0.2,0,-4.414,0.002,8.57,9.03,9.47,0.431,0.372,0.382,,,
111,1998,104,245,12.94,-2.269,-1.25,-0.628,68.58,7.51,100.9,206.4,0.287,0.242,0,-4.414,-0.001,8.52,8.97,9.44,0.43,0.372,0.382,,,
111,1998,104,300,12.93,-2.264,0,0,67.04,7.4,100.9,308.2,0.534,0.343,0,-4.414,0.005,8.48,8.91,9.41,0.43,0.372,0.382,,,
111,1998,104,315,12.93,-2.256,-0.625,0,61.8,7.89,100.9,201,0.881,0.616,0,-4.414,0.008,8.46,8.87,9.38,0.43,0.372,0.382,,,
111,1998,104,330,12.91,-2.248,-0.625,0,69.39,7.77,100.9,42.8,0.303,0.182,0,-4.414,0.003,8.45,8.84,9.35,0.43,0.372,0.382,,,
